COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
    Q_RR_X_B_0100_02	    2	      1,000,000	       36,759,000	       27,204,222	   0	    0	     162	      22	     0
    Q_RR_X_B_0100_04	    2	      1,000,000	       25,502,000	       39,212,611	   0	    0	     123	      33	     0
    Q_RR_X_B_0100_08	    2	      1,000,000	       20,420,000	       48,971,596	   0	    0	     142	      15	     0
    Q_RR_X_B_0100_16	    2	      1,000,000	       20,162,000	       49,598,254	   0	    0	     123	      21	 5,282
    Q_RR_X_B_1000_01	    2	      1,000,000	       55,976,000	       17,864,799	   0	    0	     179	      18	 2,274
    Q_RR_X_B_1000_02	    2	      1,000,000	       34,536,000	       28,955,293	   0	    0	      86	      27	 5,665
    Q_RR_X_B_1000_04	    2	      1,000,000	       21,927,000	       45,605,874	   0	    0	     145	      17	     0
    Q_RR_X_B_1000_08	    2	      1,000,000	       16,492,000	       60,635,460	   0	    0	     104	      15	     0
    Q_RR_X_B_1000_16	    2	      1,000,000	       21,272,000	       47,010,154	   0	    0	     149	      19	     1
             Q_WC_01	    2	      1,000,000	    1,111,675,000	          899,543	   3	    6	   3,091	     214	     0
             Q_WC_02	    2	      1,000,000	    1,162,832,000	          859,969	   3	    6	   3,407	     287	     0
             Q_WC_04	    2	      1,000,000	    1,189,767,000	          840,501	   3	    6	   3,598	     357	     0
             Q_WC_08	    2	      1,000,000	    1,222,985,000	          817,672	   3	    5	   3,783	     421	     0
             Q_WC_16	    2	      1,000,000	    1,257,414,000	          795,283	   3	    7	   4,022	     547	     0
           Q_WC_X_01	    2	      1,000,000	    1,112,973,000	          898,494	   3	    5	   3,118	     209	     0
           Q_WC_X_02	    2	      1,000,000	      658,567,000	        1,518,448	   3	    6	   2,971	     184	     0
           Q_WC_X_04	    2	      1,000,000	      591,358,000	        1,691,023	   3	    7	   3,407	     332	     0
           Q_WC_X_08	    2	      1,000,000	      513,481,000	        1,947,492	   3	    8	   3,427	     377	     0
           Q_WC_X_16	    2	      1,000,000	      790,636,000	        1,264,805	   3	    8	   4,303	   1,703	     0
           R_MEM_01k	    2	      1,000,000	        3,117,000	      320,821,303	   0	    0	       3	       0	 5,642
           R_MEM_01m	    2	      1,000,000	        5,322,000	      187,899,286	   0	    1	      10	       1	     0
           R_MEM_10m	    2	      1,000,000	       26,425,000	       37,842,952	   0	    0	      27	       0	     0
           R_MEM_50m	    2	      1,000,000	       29,637,000	       33,741,607	   0	    0	      85	       0	     0
           S_MEM_01k	    2	      1,000,000	        2,871,000	      348,310,693	   0	    0	       3	       0	     0
           S_MEM_01m	    2	      1,000,000	        2,982,000	      335,345,406	   0	    0	       3	       1	     0
           S_MEM_10m	    2	      1,000,000	        4,412,000	      226,654,578	   0	    0	       4	       0	     0
           S_MEM_50m	    2	      1,000,000	        3,008,000	      332,446,809	   0	    0	       3	       0	     0

         BATCH_WC_01	    3	      1,000,000	      755,756,000	        1,323,178	   1	    2	   1,445	       4	     0
         BATCH_WC_02	    3	      1,000,000	      370,326,000	        2,700,323	   1	    2	   1,077	       4	     0
         BATCH_WC_04	    3	      1,000,000	      247,209,000	        4,045,160	   1	    1	   1,194	       5	     0
         BATCH_WC_08	    3	      1,000,000	      211,566,000	        4,726,657	   1	    2	   1,629	       5	     0
         BATCH_WC_16	    3	      1,000,000	      207,873,000	        4,810,630	   1	    2	   1,569	       5	     0
     GEN_SENTENCES_1	    3	      1,000,000	       11,518,000	       86,820,629	   0	    0	      11	       0	     0
              NOOP_1	    3	      1,000,000	            1,000	1,000,000,000,000	   0	    0	       0	       0	     0
       PSUDO_Q_RR_01	    3	      1,000,000	       67,902,000	       14,727,107	   0	    0	      71	      13	     0
       PSUDO_Q_RR_02	    3	      1,000,000	       52,362,000	       19,097,819	   0	    0	     163	       2	     0
       PSUDO_Q_RR_04	    3	      1,000,000	       56,286,000	       17,766,407	   0	    0	      77	       3	     0
       PSUDO_Q_RR_08	    3	      1,000,000	       63,553,000	       15,734,898	   0	    0	     296	      11	    68
       PSUDO_Q_RR_16	    3	      1,000,000	       57,743,000	       17,318,116	   0	    0	     127	       8	     0
           Q_PIPE_01	    3	      1,000,000	       48,618,000	       20,568,514	   0	    0	     152	      18	     0
           Q_PIPE_02	    3	      1,000,000	       69,436,000	       14,401,751	   0	    0	     124	      39	     0
           Q_PIPE_04	    3	      1,000,000	       85,650,000	       11,675,423	   0	    0	     463	      52	     0
           Q_PIPE_08	    3	      1,000,000	      102,298,000	        9,775,362	   0	    0	     622	      79	     0
           Q_PIPE_16	    3	      1,000,000	      228,478,000	        4,376,789	   0	    0	   1,512	     224	     0
      Q_RR_B_0001_01	    3	      1,000,000	       59,265,000	       16,873,365	   0	    0	      69	      24	     0
      Q_RR_B_0001_02	    3	      1,000,000	       58,719,000	       17,030,263	   0	    0	     191	      24	     0
      Q_RR_B_0001_04	    3	      1,000,000	       61,215,000	       16,335,865	   0	    0	      84	      46	     0
      Q_RR_B_0001_08	    3	      1,000,000	       64,180,000	       15,581,178	   0	    0	     218	      34	 4,532
      Q_RR_B_0001_16	    3	      1,000,000	       61,533,000	       16,251,442	   0	    0	      91	      38	     0
      Q_RR_B_0010_01	    3	      1,000,000	       57,026,000	       17,535,861	   0	    0	     185	      19	 2,268
      Q_RR_B_0010_02	    3	      1,000,000	       59,874,000	       16,701,740	   0	    0	      97	      27	 5,735
      Q_RR_B_0010_04	    3	      1,000,000	       69,179,000	       14,455,254	   0	    0	     228	      36	     0
      Q_RR_B_0010_08	    3	      1,000,000	       58,068,000	       17,221,189	   0	    0	      78	      27	     0
      Q_RR_B_0010_16	    3	      1,000,000	       62,826,000	       15,916,977	   0	    0	     215	      40	     0
      Q_RR_B_0100_01	    3	      1,000,000	       62,016,000	       16,124,871	   0	    0	      73	      23	     0
      Q_RR_B_0100_02	    3	      1,000,000	       58,518,000	       17,088,759	   0	    0	     187	      23	     0
      Q_RR_B_0100_04	    3	      1,000,000	       60,275,000	       16,590,626	   0	    0	      78	      35	     0
      Q_RR_B_0100_08	    3	      1,000,000	       58,441,000	       17,111,275	   0	    0	     192	      28	     0
      Q_RR_B_0100_16	    3	      1,000,000	       55,713,000	       17,949,132	   0	    0	      83	      31	     0
      Q_RR_B_1000_01	    3	      1,000,000	       57,898,000	       17,271,754	   0	    0	     183	      19	     0
      Q_RR_B_1000_02	    3	      1,000,000	       58,681,000	       17,041,291	   0	    0	      73	      23	11,434
      Q_RR_B_1000_04	    3	      1,000,000	       59,336,000	       16,853,175	   0	    1	     193	      24	 2,301
      Q_RR_B_1000_08	    3	      1,000,000	       56,319,000	       17,755,997	   0	    0	      73	      23	     0
      Q_RR_B_1000_16	    3	      1,000,000	       58,231,000	       17,172,983	   0	    0	     192	      32	     0
    Q_RR_X_B_0001_01	    3	      1,000,000	       58,942,000	       16,965,831	   0	    0	      70	      23	     0
    Q_RR_X_B_0001_02	    3	      1,000,000	       41,692,000	       23,985,417	   0	    0	     182	      27	     0
    Q_RR_X_B_0001_04	    3	      1,000,000	       33,947,000	       29,457,684	   0	    0	     152	      64	     0
    Q_RR_X_B_0001_08	    3	      1,000,000	       22,653,000	       44,144,263	   0	    1	     155	      16	     0
    Q_RR_X_B_0001_16	    3	      1,000,000	       21,463,000	       46,591,809	   0	    0	     141	      22	     0
    Q_RR_X_B_0010_01	    3	      1,000,000	       57,704,000	       17,329,821	   0	    1	     186	      20	 2,282
    Q_RR_X_B_0010_02	    3	      1,000,000	       40,107,000	       24,933,303	   0	    0	     103	      37	 5,698
    Q_RR_X_B_0010_04	    3	      1,000,000	       23,208,000	       43,088,590	   0	    1	     151	      15	     0
    Q_RR_X_B_0010_08	    3	      1,000,000	       17,390,000	       57,504,313	   0	    0	     112	      15	     0
    Q_RR_X_B_0010_16	    3	      1,000,000	       25,723,000	       38,875,714	   0	    0	     182	      21	     0
    Q_RR_X_B_0100_01	    3	      1,000,000	       58,905,000	       16,976,488	   0	    0	      69	      23	     0
    Q_RR_X_B_0100_02	    3	      1,000,000	       37,162,000	       26,909,208	   0	    0	     163	      23	     0
    Q_RR_X_B_0100_04	    3	      1,000,000	       26,473,000	       37,774,336	   0	    0	     128	      40	     0
    Q_RR_X_B_0100_08	    3	      1,000,000	       20,147,000	       49,635,181	   0	    1	     142	      14	     0
    Q_RR_X_B_0100_16	    3	      1,000,000	       21,922,000	       45,616,276	   0	    0	     143	      22	     0
    Q_RR_X_B_1000_01	    3	      1,000,000	       57,586,000	       17,365,332	   0	    0	     185	      21	 2,313
    Q_RR_X_B_1000_02	    3	      1,000,000	       35,651,000	       28,049,704	   0	    0	      84	      28	     0
    Q_RR_X_B_1000_04	    3	      1,000,000	       22,644,000	       44,161,809	   0	    0	     146	      17	     0
    Q_RR_X_B_1000_08	    3	      1,000,000	       15,989,000	       62,542,998	   0	    0	     104	      13	     1
    Q_RR_X_B_1000_16	    3	      1,000,000	       20,128,000	       49,682,035	   0	    0	     137	      21	 2,302
             Q_WC_01	    3	      1,000,000	    1,121,962,000	          891,296	   3	    6	   3,147	     216	 5,233
             Q_WC_02	    3	      1,000,000	    1,156,859,000	          864,410	   3	    6	   3,395	     286	     0
             Q_WC_04	    3	      1,000,000	    1,195,171,000	          836,700	   3	    6	   3,617	     362	     0
             Q_WC_08	    3	      1,000,000	    1,208,947,000	          827,166	   3	    6	   3,732	     418	     0
             Q_WC_16	    3	      1,000,000	    1,358,585,000	          736,060	   3	    6	   4,160	     613	     0
           Q_WC_X_01	    3	      1,000,000	    1,101,526,000	          907,831	   3	    6	   3,076	     210	     0
           Q_WC_X_02	    3	      1,000,000	      666,136,000	        1,501,195	   3	    5	   3,014	     189	     0
           Q_WC_X_04	    3	      1,000,000	      483,652,000	        2,067,602	   3	    7	   3,289	     196	     1
           Q_WC_X_08	    3	      1,000,000	      506,563,000	        1,974,088	   3	    7	   3,444	     367	     0
COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {Q.batch-size=500}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
         BATCH_WC_01	    1	      1,000,000	      864,396,000	        1,156,877	   9	    6	   1,024	      40	   177
         BATCH_WC_02	    1	      1,000,000	      412,904,000	        2,421,870	   9	    5	     849	       8	    52
         BATCH_WC_04	    1	      1,000,000	      263,589,000	        3,793,785	   9	    5	   1,029	       9	     0
         BATCH_WC_08	    1	      1,000,000	      208,757,000	        4,790,259	   9	    5	   1,555	       8	     0
         BATCH_WC_16	    1	      1,000,000	      208,308,000	        4,800,584	   9	    6	   1,494	      10	     1
     GEN_SENTENCES_1	    1	      1,000,000	       18,023,000	       55,484,658	   0	    0	      25	       0	    28
              NOOP_1	    1	      1,000,000	        6,553,000	      152,601,862	   0	    0	       9	       0	    11
       PSUDO_Q_RR_01	    1	      1,000,000	      112,033,000	        8,925,941	   0	    0	     430	       6	    99
       PSUDO_Q_RR_02	    1	      1,000,000	       74,135,000	       13,488,905	   0	    0	     171	       3	    82
       PSUDO_Q_RR_04	    1	      1,000,000	       52,641,000	       18,996,600	   0	    1	     183	      10	    13
       PSUDO_Q_RR_08	    1	      1,000,000	       55,345,000	       18,068,480	   0	    0	     164	       6	    54
       PSUDO_Q_RR_16	    1	      1,000,000	       65,692,000	       15,222,554	   0	    0	     168	      11	     8
           Q_PIPE_01	    1	      1,000,000	       52,564,000	       19,024,427	   0	    0	     185	      13	 2,580
           Q_PIPE_02	    1	      1,000,000	       67,040,000	       14,916,468	   0	    0	     247	      27	 5,788
           Q_PIPE_04	    1	      1,000,000	       86,682,000	       11,536,420	   0	    0	     485	      43	    22
           Q_PIPE_08	    1	      1,000,000	      137,491,000	        7,273,203	   0	    0	     908	      68	 5,611
           Q_PIPE_16	    1	      1,000,000	      251,452,000	        3,976,902	   0	    0	   1,612	     255	     3
      Q_RR_B_0001_01	    1	      1,000,000	       72,233,000	       13,844,088	   0	    0	     116	      16	 5,545
      Q_RR_B_0001_02	    1	      1,000,000	       55,520,000	       18,011,527	   0	    0	     191	      15	 2,153
      Q_RR_B_0001_04	    1	      1,000,000	       59,988,000	       16,670,001	   0	    0	     159	      26	    75
      Q_RR_B_0001_08	    1	      1,000,000	       56,182,000	       17,799,295	   0	    0	     188	      21	 2,158
      Q_RR_B_0001_16	    1	      1,000,000	       60,572,000	       16,509,278	   0	    0	     100	      34	     0
      Q_RR_B_0010_01	    1	      1,000,000	       52,385,000	       19,089,434	   0	    1	     167	      11	     0
      Q_RR_B_0010_02	    1	      1,000,000	       56,693,000	       17,638,862	   0	    0	      69	      20	     0
      Q_RR_B_0010_04	    1	      1,000,000	       58,357,000	       17,135,905	   0	    0	     189	      18	     0
      Q_RR_B_0010_08	    1	      1,000,000	       53,861,000	       18,566,310	   0	    0	      74	      17	 5,657
      Q_RR_B_0010_16	    1	      1,000,000	       54,381,000	       18,388,775	   0	    1	     188	      25	     0
      Q_RR_B_0100_01	    1	      1,000,000	       57,067,000	       17,523,262	   0	    0	      66	      17	 5,678
      Q_RR_B_0100_02	    1	      1,000,000	       53,768,000	       18,598,423	   0	    1	     172	      13	 2,188
      Q_RR_B_0100_04	    1	      1,000,000	       55,133,000	       18,137,957	   0	    0	      70	      18	     1
      Q_RR_B_0100_08	    1	      1,000,000	       53,599,000	       18,657,064	   0	    1	     176	      17	     1
      Q_RR_B_0100_16	    1	      1,000,000	       55,140,000	       18,135,655	   0	    0	      79	      26	     0
      Q_RR_B_1000_01	    1	      1,000,000	       54,275,000	       18,424,689	   0	    0	     175	      12	 2,193
      Q_RR_B_1000_02	    1	      1,000,000	       56,491,000	       17,701,935	   0	    0	      68	      16	     0
      Q_RR_B_1000_04	    1	      1,000,000	       54,666,000	       18,292,906	   0	    1	     179	      13	     3
      Q_RR_B_1000_08	    1	      1,000,000	       56,736,000	       17,625,494	   0	    0	      76	      23	 5,653
